Region,Agreement_Type,Provider,Generation_Type,Generation_Capacity,PeriodCode,value,Date,temperature_2m_mean,wind_speed_10m_max,daylight_duration,snowfall_sum,temperature_2m_max,temperature_2m_min,precipitation_sum
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,4788.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"12,6",KWH06,98.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,532.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,449.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,5",KWH06,908.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,245.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,875",KWH06,90.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,8",KWH06,144.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,344.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH06,0.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,8,KWH06,3453.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,92",KWH06,841.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,92",KWH06,782.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,376.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,192.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,7",KWH06,245.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"12,24",KWH06,127.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,9,KWH06,297.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,14",KWH06,214.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"14,69",KWH06,2515.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,42",KWH06,125.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,5",KWH06,306.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,08",KWH06,206.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH06,312.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,157.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,85",KWH06,340.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,196.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,88",KWH06,242.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"3,78",KWH06,412.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"11,1",KWH06,818.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,8",KWH06,199.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,68",KWH06,246.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,6",KWH06,355.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,8",KWH06,957.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,38",KWH06,480.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH06,287.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,134.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,19",KWH06,463.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,209.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,74",KWH06,250.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,7,KWH06,733.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,2",KWH06,383.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,75",KWH06,263.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,03",KWH06,173.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,12,KWH06,215.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,261.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH06,333.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,08",KWH06,187.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,141.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,99",KWH06,326.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,191.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,225.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,7",KWH06,1390.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,94",KWH06,425.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH06,763.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,63",KWH06,327.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,4",KWH06,195.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,5",KWH06,607.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH06,761.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,2",KWH06,447.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,9",KWH06,401.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,14",KWH06,525.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,2",KWH06,238.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,231.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,231.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,99",KWH06,400.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,85",KWH06,236.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,88",KWH06,741.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,642.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,92",KWH06,405.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH06,0.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,5",KWH06,102.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,138.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,2",KWH06,397.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,7",KWH06,402.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,265.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,310.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,340.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,68",KWH06,363.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,1",KWH06,120.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,421.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,14",KWH06,562.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,98",KWH06,152.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,05",KWH06,266.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,14",KWH06,251.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,67",KWH06,266.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,99",KWH06,268.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,3976.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,148.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,91",KWH06,451.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,83",KWH06,336.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"15,62",KWH06,415.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,76",KWH06,367.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,75",KWH06,264.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,474.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,159.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,4",KWH06,514.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,4",KWH06,244.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH06,688.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,5,KWH06,343.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,186.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"14,85",KWH06,815.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,95",KWH06,283.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,13,KWH06,655.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,2",KWH06,260.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,17",KWH06,158.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,875",KWH06,358.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,498.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,86",KWH06,463.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,22",KWH06,454.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,92",KWH06,206.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,05",KWH06,365.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,1",KWH06,108.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"11,94",KWH06,168.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,9",KWH06,165.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,06",KWH06,375.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,12",KWH06,447.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,08",KWH06,511.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,263.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,12",KWH06,402.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,44",KWH06,103.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,8",KWH06,399.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,91",KWH06,379.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,79",KWH06,248.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,2",KWH06,153.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH06,660.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,03",KWH06,300.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,05",KWH06,297.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,2",KWH06,318.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,279.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,75",KWH06,454.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,140.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,54",KWH06,190.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,3,KWH06,225.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"8,14",KWH06,145.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,28",KWH06,536.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,88",KWH06,233.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"6,82",KWH06,416.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,8",KWH06,454.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"11,25",KWH06,181.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH06,919.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,86",KWH06,176.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,328.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,392.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"4,95",KWH06,102.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,11",KWH06,159.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,0.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,95",KWH06,571.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,463.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,536.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,88",KWH06,288.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,765",KWH06,311.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"14,88",KWH06,247.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,9",KWH06,334.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,62",KWH06,486.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,24",KWH06,1330.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,10,KWH06,384.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,92",KWH06,612.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"5,25",KWH06,308.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Nutolęs gaminantis vartotojas,0,KWH06,4275.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,3",KWH06,712.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"7,32",KWH06,365.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"9,72",KWH06,643.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
Vilniaus regionas,BV,T,Gaminantis vartotojas,"10,89",KWH06,309.0,2024-07-01,11.848438,50.22613,42179.93,18.060001,30.5575,-5.7425,396.7
